service,method,path_norm,fe_files,be_files,notes
public-api,DELETE,/,,bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,BE-ONLY
public-api,DELETE,/ACCOUNTS/CHART/{PARAM},,bthwani-project-main/backend-nest/src/modules/er/er.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,BE-ONLY
public-api,DELETE,/ADDRESS/{PARAM},,bthwani-project-main/backend-nest/src/modules/user/user.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/user-stubs.ts,BE-ONLY
public-api,DELETE,/ADDRESSES/{PARAM},,bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,BE-ONLY
public-api,DELETE,/ADMIN/DRIVERS/ASSETS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,DELETE,/ADMIN/DRIVERS/LEAVE-REQUESTS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,DELETE,/ADMIN/DRIVERS/SHIFTS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,DELETE,/ADMIN/DRIVERS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,DELETE,/ADMIN/STORES/{PARAM},,bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,BE-ONLY
public-api,DELETE,/AMANI/{PARAM},,bthwani-project-main/backend-nest/src/modules/amani/amani.controller.ts,BE-ONLY
public-api,DELETE,/API/V2/SANAD/{PARAM},,bthwani-project-main/backend-nest/src/modules/sanad/sanad.controller.ts,BE-ONLY
public-api,DELETE,/ARABON/{PARAM},,bthwani-project-main/backend-nest/src/modules/arabon/arabon.controller.ts,BE-ONLY
public-api,DELETE,/ASSETS/{PARAM},,bthwani-project-main/backend-nest/src/modules/er/er.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,BE-ONLY
public-api,DELETE,/ATTRIBUTES/{PARAM},,bthwani-project-main/backend-nest/stub-endpoints/merchant-stubs.ts,BE-ONLY
public-api,DELETE,/CART/{PARAM},,bthwani-project-main/backend-nest/stub-endpoints/delivery-stubs.ts,BE-ONLY
public-api,DELETE,/CATEGORIES/{PARAM},,bthwani-project-main/backend-nest/stub-endpoints/merchant-stubs.ts,BE-ONLY
public-api,DELETE,/COMBINED/CLEAR-ALL,,bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,BE-ONLY
public-api,DELETE,/CONSENT/{PARAM},,bthwani-project-main/backend-nest/reports/ACTION_PLAN_100.md;bthwani-project-main/backend-nest/src/modules/auth/auth.controller.ts,BE-ONLY
public-api,DELETE,/CONTENT/ADMIN/FAQS/{PARAM},,bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,BE-ONLY
public-api,DELETE,/CONTENT/BANNERS/{PARAM},,bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,BE-ONLY
public-api,DELETE,/CONTENT/SECTIONS/{PARAM},,bthwani-project-main/backend-nest/src/modules/content/content.controller.ts,BE-ONLY
public-api,DELETE,/DEACTIVATE,,bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,BE-ONLY
public-api,DELETE,/DELIVERY/CART,bthwani-project-main/bthwani-web/src/api/cart.ts,,FE-ONLY
public-api,DELETE,/DOCUMENTS/BULK,,bthwani-project-main/backend-nest/src/modules/er/er.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,BE-ONLY
public-api,DELETE,/DOCUMENTS/{PARAM},,bthwani-project-main/backend-nest/src/modules/er/er.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,BE-ONLY
public-api,DELETE,/DRIVER,bthwani-project-main/admin-dashboard/src/pages/admin/AdminCampaignsPanel.tsx,,FE-ONLY
public-api,DELETE,/DRIVERS/ASSETS/{PARAM},,bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,DELETE,/DRIVERS/LEAVE-REQUESTS/{PARAM},,bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,DELETE,/DRIVERS/SHIFTS/{PARAM},,bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,DELETE,/DRIVERS/{PARAM},,bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,DELETE,/EMPLOYEES/{PARAM},,bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,BE-ONLY
public-api,DELETE,/ER/DOCUMENTS/BULK,bthwani-project-main/admin-dashboard/src/api/documents.ts,,FE-ONLY
public-api,DELETE,/ES3AFNI/{PARAM},,bthwani-project-main/backend-nest/src/modules/es3afni/es3afni.controller.ts,BE-ONLY
public-api,DELETE,/HOME-LAYOUTS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,DELETE,/ITEMS/{PARAM},,bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,BE-ONLY
public-api,DELETE,/KAWADER/{PARAM},,bthwani-project-main/backend-nest/src/modules/kawader/kawader.controller.ts,BE-ONLY
public-api,DELETE,/KENZ/{PARAM},,bthwani-project-main/backend-nest/src/modules/kenz/kenz.controller.ts,BE-ONLY
public-api,DELETE,/LEGAL/ACCOUNT,,bthwani-project-main/backend-nest/tools/audit/store_backend_map.ts,BE-ONLY
public-api,DELETE,/MAAROUF/{PARAM},,bthwani-project-main/backend-nest/src/modules/maarouf/maarouf.controller.ts,BE-ONLY
public-api,DELETE,/MERCHANTS/ATTRIBUTES/{PARAM},,bthwani-project-main/backend-nest/src/modules/merchant/merchant.controller.ts,BE-ONLY
public-api,DELETE,/MERCHANTS/CATEGORIES/{PARAM},,bthwani-project-main/backend-nest/src/modules/merchant/merchant.controller.ts,BE-ONLY
public-api,DELETE,/MERCHANTS/PRODUCTS/{PARAM},,bthwani-project-main/backend-nest/src/modules/merchant/merchant.controller.ts,BE-ONLY
public-api,DELETE,/MERCHANTS/{PARAM},,bthwani-project-main/backend-nest/src/modules/merchant/merchant.controller.ts,BE-ONLY
public-api,DELETE,/NOTIFICATIONS/SUPPRESSION/CHANNEL/{PARAM},,bthwani-project-main/backend-nest/src/modules/notification/notification.controller.ts,BE-ONLY
public-api,DELETE,/NOTIFICATIONS/SUPPRESSION/{PARAM},,bthwani-project-main/backend-nest/src/modules/notification/notification.controller.ts,BE-ONLY
public-api,DELETE,/NOTIFICATIONS/{PARAM},,bthwani-project-main/backend-nest/src/modules/notification/notification.controller.ts,BE-ONLY
public-api,DELETE,/ONBOARDING-SLIDES/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,DELETE,/PAGES/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,DELETE,/PAYROLL/{PARAM},,bthwani-project-main/backend-nest/src/modules/er/er.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/er-stubs.ts,BE-ONLY
public-api,DELETE,/PIN/RESET/{PARAM},,bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,BE-ONLY
public-api,DELETE,/PROMOTIONS/{PARAM},,bthwani-project-main/backend-nest/src/modules/promotion/promotion.controller.ts,BE-ONLY
public-api,DELETE,/SHEIN,,bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,BE-ONLY
public-api,DELETE,/SHEIN/ITEMS/{PARAM},,bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,BE-ONLY
public-api,DELETE,/STRINGS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,DELETE,/USER,bthwani-project-main/admin-dashboard/src/pages/admin/AdminCampaignsPanel.tsx,,FE-ONLY
public-api,DELETE,/USERS/ME,bthwani-project-main/app-user/src/screens/profile/UserProfileScreen.tsx,,FE-ONLY
public-api,DELETE,/UTILITY/DAILY,,bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,BE-ONLY
public-api,DELETE,/UTILITY/DAILY/{PARAM},,bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,BE-ONLY
public-api,DELETE,/UTILITY/PRICING/{PARAM},,bthwani-project-main/backend-nest/src/modules/utility/utility.controller.ts,BE-ONLY
public-api,DELETE,/VENDOR,bthwani-project-main/admin-dashboard/src/pages/admin/AdminCampaignsPanel.tsx,,FE-ONLY
public-api,DELETE,/WALLET/COUPONS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,DELETE,/WALLET/SUBSCRIPTIONS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin-cms.controller.ts;bthwani-project-main/backend-nest/stub-endpoints/admin-stubs.ts,BE-ONLY
public-api,DELETE,/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/amani.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/arabon.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/es3afni.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/kawader.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/kenz.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/maarouf.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/payments.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/sanad.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts;bthwani-project-main/backend-nest/src/modules/er/employees-compat.controller.ts,BE-ONLY
public-api,DELETE,/{PARAM}/ITEMS/{PARAM},,bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,BE-ONLY
public-api,GET,/,bthwani-project-main/backend-nest/test/app.e2e-spec.ts,bthwani-project-main/backend-nest/docs/API_VERSIONING.md;bthwani-project-main/backend-nest/scripts/extract-routes.ts;bthwani-project-main/backend-nest/src/app.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/amani.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/arabon.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/es3afni.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/kawader.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/kenz.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/maarouf.admin.controller.ts;bthwani-project-main/backend-nest/src/modules/admin/payments.admin.controller.ts,OK
public-api,GET,/) && !LINE.INCLUDES(,bthwani-project-main/scripts/generate-typed-clients-report.js,,FE-ONLY
public-api,GET,"/)) {
      CONTINUE;
    }

    / SKIP EXTERNAL APIS
    IF (/IDENTITYTOOLKIT\.GOOGLEAPIS\.COM|SECURETOKEN\.GOOGLEAPIS\.COM|MAPS\.GOOGLEAPIS\.COM|GOOGLEAPIS\.COM|CLOUDINARY\.COM/.TEST(LINE)) {
      CONTINUE;
    }

    / SKIP REACT NATIVE NETINFO
    IF (/NETINFO\.FETCH\(\)/.TEST(LINE)) {
      CONTINUE;
    }
    
    / CHECK FOR TYPED CLIENT USAGES
    FOR (CONST WRAPPER OF ALLOWEDWRAPPERS) {
      IF (LINE.INCLUDES(WRAPPER)) {
        STATS.TYPEDCLIENTUSAGES++;
        STATS.WRAPPERTYPES.ADD(WRAPPER);
      }
    }

    / CHECK FOR RAW FETCH (NOT IN WRAPPER)
    IF (/\BFETCH\(/.TEST(LINE)) {
      CONST HASWRAPPER = ALLOWEDWRAPPERS.SOME(W => LINE.INCLUDES(W));
      IF (!HASWRAPPER && !HASWRAPPERIMPORT) {
        STATS.RAWFETCHCOUNT++;
      }
    }

    / CHECK FOR RAW AXIOS (NOT IN WRAPPER)
    IF (/\BAXIOS\./.TEST(LINE)) {
      CONST HASWRAPPER = ALLOWEDWRAPPERS.SOME(W => LINE.INCLUDES(W));
      IF (!HASWRAPPER && !HASWRAPPERIMPORT) {
        STATS.RAWAXIOSCOUNT++;
      }
    }
  }

  RETURN STATS;
}

FUNCTION GENERATEREPORT() {
  CONST REPORT = {
    TIMESTAMP: NEW DATE().TOISOSTRING(),
    SUMMARY: {
      TOTALFILESSCANNED: 0,
      TOTALTYPEDCLIENTUSAGES: 0,
      TOTALRAWFETCHUSAGES: 0,
      TOTALRAWAXIOSUSAGES: 0,
      COMPLIANCE:",bthwani-project-main/scripts/generate-typed-clients-report.js,,FE-ONLY
public-api,GET,/ABANDONED,,bthwani-project-main/backend-nest/src/modules/cart/cart.controller.ts,BE-ONLY
public-api,GET,/ACCEPT,bthwani-project-main/admin-dashboard/public/sw.js;bthwani-project-main/bthwani-web/public/service-worker.js,,FE-ONLY
public-api,GET,/ACCOUNTS,bthwani-project-main/admin-dashboard/src/pages/money/GeneralLedger.tsx,bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,OK
public-api,GET,/ACCOUNTS/CHART,bthwani-project-main/admin-dashboard/src/pages/money/JournalEntries.tsx;bthwani-project-main/admin-dashboard/src/pages/money/ReportsPage.tsx;bthwani-project-main/admin-dashboard/src/services/chartAccount.api.ts,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,GET,/ACCOUNTS/CHART/TREE,bthwani-project-main/admin-dashboard/src/services/chartAccount.api.ts,bthwani-project-main/backend-nest/reports/fe_orphans_fixes.json;bthwani-project-main/backend-nest/reports/fe_orphans_fixes.md,OK
public-api,GET,/ACCOUNTS/{PARAM},,bthwani-project-main/backend-nest/src/modules/er/er.controller.ts,BE-ONLY
public-api,GET,/ADDRESS,,bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,BE-ONLY
public-api,GET,/ADDRESSES,,bthwani-project-main/backend-nest/src/modules/user/user.controller.ts,BE-ONLY
public-api,GET,/ADMIN/AMANI,bthwani-project-main/admin-dashboard/src/api/amani.ts,,FE-ONLY
public-api,GET,/ADMIN/ARABON,bthwani-project-main/admin-dashboard/src/api/arabon.ts,,FE-ONLY
public-api,GET,/ADMIN/AUDIT-LOGS,bthwani-project-main/admin-dashboard/docs/INTEGRATION_ACTION_PLAN.md,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,OK
public-api,GET,/ADMIN/AUDIT-LOGS/MY-ACTIONS,bthwani-project-main/admin-dashboard/src/pages/admin/system/AuditLogPage.tsx,,FE-ONLY
public-api,GET,/ADMIN/AUDIT-LOGS/STATS,bthwani-project-main/admin-dashboard/src/pages/admin/system/AuditLogPage.tsx,,FE-ONLY
public-api,GET,/ADMIN/AUDIT-LOGS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/BACKUP/LIST,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/BACKUP/{PARAM}/DOWNLOAD,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/CACHE/STATS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/COMMISSION-PLANS,bthwani-project-main/admin-dashboard/docs/INTEGRATION_ACTION_PLAN.md,,FE-ONLY
public-api,GET,/ADMIN/DASHBOARD,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DASHBOARD/ALERTS,bthwani-project-main/admin-dashboard/src/api/adminOverview.ts;bthwani-project-main/admin-dashboard/src/pages/admin/OverviewPage.tsx,,FE-ONLY
public-api,GET,/ADMIN/DASHBOARD/LIVE-METRICS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DASHBOARD/ORDERS-BY-STATUS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DASHBOARD/REVENUE,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DASHBOARD/SUMMARY,bthwani-project-main/admin-dashboard/src/api/adminOverview.ts;bthwani-project-main/admin-dashboard/src/pages/admin/OverviewPage.tsx;bthwani-project-main/docs/development/frontend-orphans-fix-guide.md,,FE-ONLY
public-api,GET,/ADMIN/DASHBOARD/SUPPORT-TICKETS,bthwani-project-main/admin-dashboard/src/pages/support/Inbox.tsx;bthwani-project-main/admin-dashboard/src/pages/support/TicketView.tsx,,FE-ONLY
public-api,GET,/ADMIN/DASHBOARD/TIMESERIES,bthwani-project-main/admin-dashboard/src/api/adminOverview.ts;bthwani-project-main/admin-dashboard/src/pages/admin/OverviewPage.tsx,,FE-ONLY
public-api,GET,/ADMIN/DASHBOARD/TOP,bthwani-project-main/admin-dashboard/src/api/adminOverview.ts;bthwani-project-main/admin-dashboard/src/pages/admin/OverviewPage.tsx,,FE-ONLY
public-api,GET,/ADMIN/DATA-DELETION/REQUESTS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DATABASE/STATS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DRIVER-ASSETS,bthwani-project-main/admin-dashboard/src/pages/drivers/tabs/Assets.tsx,,FE-ONLY
public-api,GET,/ADMIN/DRIVER-PAYOUTS,bthwani-project-main/admin-dashboard/src/pages/drivers/tabs/Finance.tsx,,FE-ONLY
public-api,GET,/ADMIN/DRIVER-SHIFTS,bthwani-project-main/admin-dashboard/src/pages/drivers/tabs/Shifts.tsx,,FE-ONLY
public-api,GET,/ADMIN/DRIVERS,bthwani-project-main/admin-dashboard/src/pages/admin/AdminDriversPage.tsx,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,OK
public-api,GET,/ADMIN/DRIVERS/ATTENDANCE,bthwani-project-main/admin-dashboard/src/pages/drivers/DriversList.tsx,,FE-ONLY
public-api,GET,/ADMIN/DRIVERS/ATTENDANCE/SUMMARY,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DRIVERS/DOCS,bthwani-project-main/admin-dashboard/src/pages/drivers/tabs/Documents.tsx,,FE-ONLY
public-api,GET,/ADMIN/DRIVERS/DOCS/EXPIRING,bthwani-project-main/admin-dashboard/src/pages/drivers/Dashboard.tsx,,FE-ONLY
public-api,GET,/ADMIN/DRIVERS/FINANCE,bthwani-project-main/admin-dashboard/src/api/driverFinance.ts,,FE-ONLY
public-api,GET,/ADMIN/DRIVERS/LEAVE-REQUESTS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DRIVERS/STATS/BY-STATUS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DRIVERS/VACATIONS/STATS,bthwani-project-main/admin-dashboard/src/pages/drivers/tabs/Vacations.tsx,,FE-ONLY
public-api,GET,/ADMIN/DRIVERS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DRIVERS/{PARAM}/ATTENDANCE,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DRIVERS/{PARAM}/FINANCIALS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DRIVERS/{PARAM}/LEAVE-BALANCE,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/DRIVERS/{PARAM}/PERFORMANCE,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/ERRANDS,,bthwani-project-main/backend-nest/src/modules/akhdimni/akhdimni.controller.ts,BE-ONLY
public-api,GET,/ADMIN/ES3AFNI,bthwani-project-main/admin-dashboard/src/api/es3afni.ts,,FE-ONLY
public-api,GET,/ADMIN/KAWADER,bthwani-project-main/admin-dashboard/src/api/kawader.ts,,FE-ONLY
public-api,GET,/ADMIN/KAWADER/STATS/OVERVIEW,bthwani-project-main/admin-dashboard/src/api/kawader.ts,,FE-ONLY
public-api,GET,/ADMIN/KENZ,bthwani-project-main/admin-dashboard/src/api/kenz.ts,,FE-ONLY
public-api,GET,/ADMIN/KENZ/STATS/OVERVIEW,bthwani-project-main/admin-dashboard/src/api/kenz.ts,,FE-ONLY
public-api,GET,/ADMIN/LIST,bthwani-project-main/admin-dashboard/src/pages/admin/admins/api.ts,,FE-ONLY
public-api,GET,/ADMIN/MAAROUF,bthwani-project-main/admin-dashboard/src/api/maarouf.ts,,FE-ONLY
public-api,GET,/ADMIN/MAAROUF/STATS/OVERVIEW,bthwani-project-main/admin-dashboard/src/api/maarouf.ts,,FE-ONLY
public-api,GET,/ADMIN/MARKETERS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/MARKETERS/EXPORT,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/MARKETERS/STATISTICS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/MARKETERS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/MARKETERS/{PARAM}/PERFORMANCE,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/MARKETERS/{PARAM}/STORES,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/ME,bthwani-project-main/admin-dashboard/src/hook/useAdminUser.ts,,FE-ONLY
public-api,GET,/ADMIN/MODULES,bthwani-project-main/admin-dashboard/src/api/adminUsers.ts;bthwani-project-main/admin-dashboard/src/pages/admin/admins/api.ts,,FE-ONLY
public-api,GET,/ADMIN/NOTIFICATIONS/CAMPAIGNS,bthwani-project-main/admin-dashboard/src/api/adminNotifications.ts,,FE-ONLY
public-api,GET,/ADMIN/NOTIFICATIONS/TEMPLATES,bthwani-project-main/admin-dashboard/src/api/adminNotifications.ts,,FE-ONLY
public-api,GET,/ADMIN/ONBOARDING/APPLICATIONS,bthwani-project-main/admin-dashboard/docs/INTEGRATION_ACTION_PLAN.md,,FE-ONLY
public-api,GET,/ADMIN/ONBOARDING/STATISTICS,bthwani-project-main/admin-dashboard/docs/INTEGRATION_ACTION_PLAN.md,,FE-ONLY
public-api,GET,/ADMIN/OPS/DRIVERS/REALTIME,bthwani-project-main/admin-dashboard/src/pages/admin/ops/OpsDriversDashboard.tsx,,FE-ONLY
public-api,GET,/ADMIN/OPS/HEATMAP,bthwani-project-main/admin-dashboard/src/pages/admin/ops/OpsDriversDashboard.tsx,,FE-ONLY
public-api,GET,/ADMIN/ORDERS/STATS/BY-CITY,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/ORDERS/STATS/BY-PAYMENT-METHOD,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/PAYMENTS,bthwani-project-main/admin-dashboard/src/api/payments.ts,,FE-ONLY
public-api,GET,/ADMIN/PAYMENTS/STATS/OVERVIEW,bthwani-project-main/admin-dashboard/src/api/payments.ts,,FE-ONLY
public-api,GET,/ADMIN/PENDING-ACTIVATIONS,bthwani-project-main/admin-dashboard/src/pages/admin/onboarding/usePendingActivations.ts,,FE-ONLY
public-api,GET,/ADMIN/QUALITY/METRICS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/REPORTS/DAILY,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/REPORTS/REALTIME,bthwani-project-main/admin-dashboard/src/api/reports.ts,,FE-ONLY
public-api,GET,/ADMIN/ROLES,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/SANAD,bthwani-project-main/admin-dashboard/src/api/sanad.ts,,FE-ONLY
public-api,GET,/ADMIN/SANAD/STATS/OVERVIEW,bthwani-project-main/admin-dashboard/src/api/sanad.ts,,FE-ONLY
public-api,GET,/ADMIN/SECURITY/PASSWORD-ATTEMPTS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/SETTINGS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/SETTINGS/APPEARANCE,bthwani-project-main/admin-dashboard/src/pages/admin/AppearanceSettingsPage.tsx,,FE-ONLY
public-api,GET,/ADMIN/SETTINGS/FEATURE-FLAGS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/STATS/FINANCIAL,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/STATS/TODAY,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/STORES,,bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,BE-ONLY
public-api,GET,/ADMIN/STORES/PENDING,,bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,BE-ONLY
public-api,GET,/ADMIN/STORES/PRODUCTS/{PARAM}/VARIANTS,,bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,BE-ONLY
public-api,GET,/ADMIN/STORES/{PARAM},,bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,BE-ONLY
public-api,GET,/ADMIN/STORES/{PARAM}/ANALYTICS,,bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,BE-ONLY
public-api,GET,/ADMIN/STORES/{PARAM}/INVENTORY,,bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,BE-ONLY
public-api,GET,/ADMIN/STORES/{PARAM}/PRODUCTS,,bthwani-project-main/backend-nest/src/modules/store/store.controller.ts,BE-ONLY
public-api,GET,/ADMIN/SUPPORT/STATS,bthwani-project-main/admin-dashboard/src/pages/admin/support/SupportTicketsPage.tsx,,FE-ONLY
public-api,GET,/ADMIN/SYSTEM/HEALTH,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/SYSTEM/METRICS,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/USERS,bthwani-project-main/admin-dashboard/src/api/adminUsers.ts,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,OK
public-api,GET,/ADMIN/USERS/LIST,bthwani-project-main/admin-dashboard/src/pages/admin/UserManagement.tsx;bthwani-project-main/admin-dashboard/src/pages/admin/UsersListPage.tsx;bthwani-project-main/docs/development/frontend-orphans-fix-guide.md,,FE-ONLY
public-api,GET,/ADMIN/USERS/{PARAM},,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
public-api,GET,/ADMIN/USERS/{PARAM}/ORDERS-HISTORY,,bthwani-project-main/backend-nest/src/modules/admin/admin.controller.ts,BE-ONLY
